fips,date,state,county,cases,deaths
00000,2020-04-11,Wyoming,n/a,261,0
00000,2020-04-12,Wyoming,n/a,261,0
00000,2020-04-13,Wyoming,n/a,275,1
00000,2020-04-14,Wyoming,n/a,275,1
00000,2020-04-15,Wyoming,n/a,287,2
00000,2020-04-16,Wyoming,n/a,296,2
00000,2020-04-17,Wyoming,n/a,296,2
00000,2020-04-18,Wyoming,n/a,305,2
00000,2020-04-19,Wyoming,n/a,309,2
00000,2020-04-20,Wyoming,n/a,313,2
00000,2020-04-21,Wyoming,n/a,320,6
00000,2020-04-22,Wyoming,n/a,322,6
00000,2020-04-23,Wyoming,n/a,326,7
00000,2020-04-24,Wyoming,n/a,349,7
00000,2020-04-25,Wyoming,n/a,349,7
00000,2020-04-26,Wyoming,n/a,362,7
00000,2020-04-27,Wyoming,n/a,370,7
00000,2020-04-28,Wyoming,n/a,389,7
00000,2020-04-29,Wyoming,n/a,536,7
00000,2020-04-30,Wyoming,n/a,544,7
00000,2020-05-01,Wyoming,n/a,559,7
00000,2020-05-02,Wyoming,n/a,566,7
00000,2020-05-03,Wyoming,n/a,579,7
00000,2020-05-04,Wyoming,n/a,586,7
00000,2020-05-05,Wyoming,n/a,596,7
00000,2020-05-06,Wyoming,n/a,604,7
00000,2020-05-07,Wyoming,n/a,631,7
00000,2020-05-08,Wyoming,n/a,635,7
00000,2020-05-09,Wyoming,n/a,644,7
00000,2020-05-10,Wyoming,n/a,661,7
00000,2020-05-11,Wyoming,n/a,662,7
00000,2020-05-12,Wyoming,n/a,675,7
00000,2020-05-13,Wyoming,n/a,675,7
00000,2020-05-14,Wyoming,n/a,701,7
00000,2020-05-15,Wyoming,n/a,715,7
00000,2020-05-16,Wyoming,n/a,716,7
00000,2020-05-17,Wyoming,n/a,754,8
00000,2020-05-18,Wyoming,n/a,754,8
00000,2020-05-19,Wyoming,n/a,766,10
00000,2020-05-20,Wyoming,n/a,787,11
00000,2020-05-21,Wyoming,n/a,787,11
00000,2020-05-22,Wyoming,n/a,803,12
00000,2020-05-23,Wyoming,n/a,813,12
00000,2020-05-24,Wyoming,n/a,813,12
00000,2020-05-25,Wyoming,n/a,838,12
00000,2020-05-26,Wyoming,n/a,850,13
00000,2020-05-27,Wyoming,n/a,850,13
00000,2020-05-28,Wyoming,n/a,874,15
00000,2020-05-29,Wyoming,n/a,891,15
00000,2020-05-30,Wyoming,n/a,898,16
00000,2020-05-31,Wyoming,n/a,903,16
00000,2020-06-01,Wyoming,n/a,910,17
00000,2020-06-02,Wyoming,n/a,910,17
00000,2020-06-03,Wyoming,n/a,915,17
00000,2020-06-04,Wyoming,n/a,915,17
00000,2020-06-05,Wyoming,n/a,933,17
00000,2020-06-06,Wyoming,n/a,939,17
00000,2020-06-07,Wyoming,n/a,947,17
00000,2020-06-08,Wyoming,n/a,960,17
00000,2020-06-09,Wyoming,n/a,970,17
00000,2020-06-10,Wyoming,n/a,980,18
00000,2020-06-11,Wyoming,n/a,1009,18
00000,2020-06-12,Wyoming,n/a,1027,18
00000,2020-06-13,Wyoming,n/a,1050,18
00000,2020-06-14,Wyoming,n/a,1060,18
00000,2020-06-15,Wyoming,n/a,1060,18
00000,2020-06-16,Wyoming,n/a,1089,18
00000,2020-06-17,Wyoming,n/a,1114,18
00000,2020-06-18,Wyoming,n/a,1144,18
00000,2020-06-19,Wyoming,n/a,1173,20
00000,2020-06-20,Wyoming,n/a,1179,20
00000,2020-06-21,Wyoming,n/a,1197,20
00000,2020-06-22,Wyoming,n/a,1230,20
00000,2020-06-23,Wyoming,n/a,1254,20
00000,2020-06-24,Wyoming,n/a,1279,20
00000,2020-06-25,Wyoming,n/a,1326,20
00000,2020-06-26,Wyoming,n/a,1368,20
00000,2020-06-27,Wyoming,n/a,1392,20
00000,2020-06-28,Wyoming,n/a,1417,20
00000,2020-06-29,Wyoming,n/a,1450,20
00000,2020-06-30,Wyoming,n/a,1487,20
00000,2020-07-01,Wyoming,n/a,1514,20
00000,2020-07-02,Wyoming,n/a,1550,20
00000,2020-07-03,Wyoming,n/a,1582,20
00000,2020-07-04,Wyoming,n/a,1606,20
00000,2020-07-05,Wyoming,n/a,1634,20
00000,2020-07-06,Wyoming,n/a,1634,20
00000,2020-07-07,Wyoming,n/a,1711,20
00000,2020-03-04,New Hampshire,n/a,2,0
00000,2020-03-05,New Hampshire,n/a,2,0
00000,2020-03-06,New Hampshire,n/a,2,0
00000,2020-03-07,New Hampshire,n/a,2,0
00000,2020-03-08,New Hampshire,n/a,4,0
00000,2020-03-09,New Hampshire,n/a,4,0
00000,2020-03-10,New Hampshire,n/a,4,0
00000,2020-03-11,New Hampshire,n/a,4,0
00000,2020-03-12,New Hampshire,n/a,6,0
00000,2020-03-13,New Hampshire,n/a,6,0
00000,2020-03-14,New Hampshire,n/a,7,0
00000,2020-03-15,New Hampshire,n/a,13,0
00000,2020-03-16,New Hampshire,n/a,13,0
00000,2020-03-17,New Hampshire,n/a,17,0
00000,2020-03-18,New Hampshire,n/a,26,0
00000,2020-03-19,New Hampshire,n/a,39,0
00000,2020-03-20,New Hampshire,n/a,44,0
00000,2020-03-21,New Hampshire,n/a,55,0
00000,2020-03-22,New Hampshire,n/a,65,0
00000,2020-03-23,New Hampshire,n/a,78,0
00000,2020-03-24,New Hampshire,n/a,101,1
00000,2020-03-25,New Hampshire,n/a,108,1
00000,2020-03-26,New Hampshire,n/a,137,1
00000,2020-03-27,New Hampshire,n/a,158,1
00000,2020-03-28,New Hampshire,n/a,187,2
00000,2020-03-29,New Hampshire,n/a,214,2
00000,2020-03-30,New Hampshire,n/a,314,3
00000,2020-03-31,New Hampshire,n/a,314,3
00000,2020-04-01,New Hampshire,n/a,415,4
00000,2020-04-02,New Hampshire,n/a,415,4
00000,2020-04-03,New Hampshire,n/a,479,5
00000,2020-04-04,New Hampshire,n/a,540,7
00000,2020-04-05,New Hampshire,n/a,621,9
00000,2020-04-06,New Hampshire,n/a,669,9
00000,2020-04-07,New Hampshire,n/a,715,9
00000,2020-04-08,New Hampshire,n/a,788,18
00000,2020-04-09,New Hampshire,n/a,788,18
00000,2020-04-10,New Hampshire,n/a,819,21
00000,2020-04-11,New Hampshire,n/a,885,22
00000,2020-04-12,New Hampshire,n/a,929,23
00000,2020-04-13,New Hampshire,n/a,985,23
00000,2020-04-14,New Hampshire,n/a,1020,23
00000,2020-04-15,New Hampshire,n/a,1139,32
00000,2020-04-16,New Hampshire,n/a,1139,32
00000,2020-04-17,New Hampshire,n/a,1287,37
00000,2020-04-18,New Hampshire,n/a,1287,37
00000,2020-04-19,New Hampshire,n/a,1342,38
00000,2020-04-20,New Hampshire,n/a,1392,41
00000,2020-04-21,New Hampshire,n/a,1491,42
00000,2020-04-22,New Hampshire,n/a,1491,42
00000,2020-04-23,New Hampshire,n/a,1588,48
00000,2020-04-24,New Hampshire,n/a,1670,51
00000,2020-04-25,New Hampshire,n/a,1720,53
00000,2020-04-26,New Hampshire,n/a,1787,60
00000,2020-04-27,New Hampshire,n/a,1864,60
00000,2020-04-28,New Hampshire,n/a,1938,60
00000,2020-04-29,New Hampshire,n/a,2010,60
00000,2020-04-30,New Hampshire,n/a,2054,66
00000,2020-05-01,New Hampshire,n/a,2146,72
00000,2020-05-02,New Hampshire,n/a,2310,81
00000,2020-05-03,New Hampshire,n/a,2429,84
00000,2020-05-04,New Hampshire,n/a,2588,86
00000,2020-05-05,New Hampshire,n/a,2588,86
00000,2020-05-06,New Hampshire,n/a,2636,92
00000,2020-05-07,New Hampshire,n/a,2740,111
00000,2020-05-08,New Hampshire,n/a,2843,114
00000,2020-05-09,New Hampshire,n/a,2947,121
00000,2020-05-10,New Hampshire,n/a,3011,131
00000,2020-05-11,New Hampshire,n/a,3160,133
00000,2020-05-12,New Hampshire,n/a,3160,133
00000,2020-05-13,New Hampshire,n/a,3239,142
00000,2020-05-14,New Hampshire,n/a,3299,150
00000,2020-05-15,New Hampshire,n/a,3464,159
00000,2020-05-16,New Hampshire,n/a,3464,159
00000,2020-05-17,New Hampshire,n/a,3556,171
00000,2020-05-18,New Hampshire,n/a,3596,172
00000,2020-05-19,New Hampshire,n/a,3652,172
00000,2020-05-20,New Hampshire,n/a,3721,182
00000,2020-05-21,New Hampshire,n/a,3868,190
00000,2020-05-22,New Hampshire,n/a,3935,199
00000,2020-05-23,New Hampshire,n/a,4089,208
00000,2020-05-24,New Hampshire,n/a,4089,208
00000,2020-05-25,New Hampshire,n/a,4149,209
00000,2020-05-26,New Hampshire,n/a,4197,210
00000,2020-05-27,New Hampshire,n/a,4231,214
00000,2020-05-28,New Hampshire,n/a,4286,223
00000,2020-05-29,New Hampshire,n/a,4386,232
00000,2020-05-30,New Hampshire,n/a,4492,238
00000,2020-05-31,New Hampshire,n/a,4545,242
00000,2020-06-01,New Hampshire,n/a,4651,245
00000,2020-06-02,New Hampshire,n/a,4685,245
00000,2020-06-03,New Hampshire,n/a,4749,256
00000,2020-06-04,New Hampshire,n/a,4795,265
00000,2020-06-05,New Hampshire,n/a,4876,273
00000,2020-06-06,New Hampshire,n/a,5019,283
00000,2020-06-07,New Hampshire,n/a,5019,283
00000,2020-06-08,New Hampshire,n/a,5043,286
00000,2020-06-09,New Hampshire,n/a,5079,286
00000,2020-06-10,New Hampshire,n/a,5132,294
00000,2020-06-11,New Hampshire,n/a,5178,301
00000,2020-06-12,New Hampshire,n/a,5209,308
00000,2020-06-13,New Hampshire,n/a,5251,315
00000,2020-06-14,New Hampshire,n/a,5299,318
00000,2020-06-15,New Hampshire,n/a,5345,320
00000,2020-06-16,New Hampshire,n/a,5345,320
00000,2020-06-17,New Hampshire,n/a,5364,326
00000,2020-06-18,New Hampshire,n/a,5436,330
00000,2020-06-19,New Hampshire,n/a,5450,331
00000,2020-06-20,New Hampshire,n/a,5486,337
00000,2020-06-21,New Hampshire,n/a,5518,339
00000,2020-06-22,New Hampshire,n/a,5544,339
00000,2020-06-23,New Hampshire,n/a,5558,339
00000,2020-06-24,New Hampshire,n/a,5571,343
00000,2020-06-25,New Hampshire,n/a,5598,347
00000,2020-06-26,New Hampshire,n/a,5671,365
00000,2020-06-27,New Hampshire,n/a,5671,365
00000,2020-06-28,New Hampshire,n/a,5717,367
00000,2020-06-29,New Hampshire,n/a,5760,367
00000,2020-06-30,New Hampshire,n/a,5760,367
00000,2020-07-01,New Hampshire,n/a,5782,371
00000,2020-07-02,New Hampshire,n/a,5802,373
00000,2020-07-03,New Hampshire,n/a,5822,375
00000,2020-07-04,New Hampshire,n/a,5857,376
00000,2020-07-05,New Hampshire,n/a,5857,376
00000,2020-07-06,New Hampshire,n/a,5897,381
00000,2020-07-07,New Hampshire,n/a,5914,382
00000,2020-03-05,New Jersey,n/a,1,0
00000,2020-03-06,New Jersey,n/a,1,0
00000,2020-03-07,New Jersey,n/a,4,0
00000,2020-03-08,New Jersey,n/a,6,0
00000,2020-03-09,New Jersey,n/a,11,0
00000,2020-03-10,New Jersey,n/a,15,0
00000,2020-03-11,New Jersey,n/a,24,1
00000,2020-03-12,New Jersey,n/a,30,1
00000,2020-03-13,New Jersey,n/a,50,1
00000,2020-03-14,New Jersey,n/a,50,1
00000,2020-03-15,New Jersey,n/a,98,2
00000,2020-03-16,New Jersey,n/a,178,2
00000,2020-03-17,New Jersey,n/a,267,3
00000,2020-03-18,New Jersey,n/a,427,5
00000,2020-03-19,New Jersey,n/a,742,9
00000,2020-03-20,New Jersey,n/a,890,11
00000,2020-03-21,New Jersey,n/a,1327,16
00000,2020-03-22,New Jersey,n/a,1914,20
00000,2020-03-23,New Jersey,n/a,2844,27
00000,2020-03-24,New Jersey,n/a,3675,44
00000,2020-03-25,New Jersey,n/a,4402,62
00000,2020-03-26,New Jersey,n/a,6876,81
00000,2020-03-27,New Jersey,n/a,8825,108
00000,2020-03-28,New Jersey,n/a,11124,140
00000,2020-03-29,New Jersey,n/a,13386,161
00000,2020-03-30,New Jersey,n/a,16636,198
00000,2020-03-31,New Jersey,n/a,18696,267
00000,2020-04-01,New Jersey,n/a,22255,355
00000,2020-04-02,New Jersey,n/a,25590,537
00000,2020-04-03,New Jersey,n/a,29895,646
00000,2020-04-04,New Jersey,n/a,34124,846
00000,2020-04-05,New Jersey,n/a,37505,917
00000,2020-04-06,New Jersey,n/a,41090,1003
00000,2020-04-07,New Jersey,n/a,44416,1232
00000,2020-04-08,New Jersey,n/a,47437,1504
00000,2020-04-09,New Jersey,n/a,51027,1700
00000,2020-04-10,New Jersey,n/a,54588,1932
00000,2020-04-11,New Jersey,n/a,58151,2183
00000,2020-04-12,New Jersey,n/a,61850,2350
00000,2020-04-13,New Jersey,n/a,64584,2443
00000,2020-04-14,New Jersey,n/a,68824,2805
00000,2020-04-15,New Jersey,n/a,71030,3156
00000,2020-04-16,New Jersey,n/a,75317,3518
00000,2020-04-17,New Jersey,n/a,78467,3840
00000,2020-04-18,New Jersey,n/a,81420,4070
00000,2020-04-19,New Jersey,n/a,85301,4202
00000,2020-04-20,New Jersey,n/a,88806,4377
00000,2020-04-21,New Jersey,n/a,92387,4753
00000,2020-04-22,New Jersey,n/a,95865,5063
00000,2020-04-23,New Jersey,n/a,99989,5368
00000,2020-04-24,New Jersey,n/a,102196,5617
00000,2020-04-25,New Jersey,n/a,105523,5863
00000,2020-04-26,New Jersey,n/a,109038,5938
00000,2020-04-27,New Jersey,n/a,111188,6044
00000,2020-04-28,New Jersey,n/a,113856,6442
00000,2020-04-29,New Jersey,n/a,116264,6770
00000,2020-04-30,New Jersey,n/a,118652,7228
00000,2020-05-01,New Jersey,n/a,121190,7538
00000,2020-05-02,New Jersey,n/a,123717,7742
00000,2020-05-03,New Jersey,n/a,126744,7871
00000,2020-05-04,New Jersey,n/a,128269,7910
00000,2020-05-05,New Jersey,n/a,130593,8244
00000,2020-05-06,New Jersey,n/a,131890,8549
00000,2020-05-07,New Jersey,n/a,133635,8801
00000,2020-05-08,New Jersey,n/a,135454,8952
00000,2020-05-09,New Jersey,n/a,137085,9116
00000,2020-05-10,New Jersey,n/a,138532,9255
00000,2020-05-11,New Jersey,n/a,139945,9310
00000,2020-05-12,New Jersey,n/a,140743,9508
00000,2020-05-13,New Jersey,n/a,141560,9702
00000,2020-05-14,New Jersey,n/a,142704,9946
00000,2020-05-15,New Jersey,n/a,143905,10138
00000,2020-05-16,New Jersey,n/a,145089,10249
00000,2020-05-17,New Jersey,n/a,146334,10356
00000,2020-05-18,New Jersey,n/a,148039,10435
00000,2020-05-19,New Jersey,n/a,149013,10586
00000,2020-05-20,New Jersey,n/a,150399,10747
00000,2020-05-21,New Jersey,n/a,151472,10843
00000,2020-05-22,New Jersey,n/a,152719,10985
00000,2020-05-23,New Jersey,n/a,153104,11081
00000,2020-05-24,New Jersey,n/a,154154,11133
00000,2020-05-25,New Jersey,n/a,155092,11144
00000,2020-05-26,New Jersey,n/a,155764,11191
00000,2020-05-27,New Jersey,n/a,156628,11339
00000,2020-05-28,New Jersey,n/a,157815,11401
00000,2020-05-29,New Jersey,n/a,158844,11531
00000,2020-05-30,New Jersey,n/a,159608,11634
00000,2020-05-31,New Jersey,n/a,160445,11698
00000,2020-06-01,New Jersey,n/a,160918,11721
00000,2020-06-02,New Jersey,n/a,161545,11770
00000,2020-06-03,New Jersey,n/a,162068,11880
00000,2020-06-04,New Jersey,n/a,162530,11970
00000,2020-06-05,New Jersey,n/a,163336,12049
00000,2020-06-06,New Jersey,n/a,163893,12106
00000,2020-06-07,New Jersey,n/a,164164,12176
00000,2020-06-08,New Jersey,n/a,164497,12214
00000,2020-06-09,New Jersey,n/a,164796,12303
00000,2020-06-10,New Jersey,n/a,165346,12377
00000,2020-06-11,New Jersey,n/a,165816,12443
00000,2020-06-12,New Jersey,n/a,166164,12489
00000,2020-06-13,New Jersey,n/a,166605,12589
00000,2020-06-14,New Jersey,n/a,166881,12625
00000,2020-06-15,New Jersey,n/a,167103,12676
00000,2020-06-16,New Jersey,n/a,167426,12727
00000,2020-06-17,New Jersey,n/a,167703,12769
00000,2020-06-18,New Jersey,n/a,168107,12800
00000,2020-06-19,New Jersey,n/a,168496,12835
00000,2020-06-20,New Jersey,n/a,168834,12857
00000,2020-06-21,New Jersey,n/a,169142,12870
00000,2020-06-22,New Jersey,n/a,169415,12895
00000,2020-06-23,New Jersey,n/a,169734,12949
00000,2020-06-24,New Jersey,n/a,169892,12995
00000,2020-06-25,New Jersey,n/a,170196,14872
00000,2020-06-26,New Jersey,n/a,170584,14914
00000,2020-06-27,New Jersey,n/a,170873,14948
00000,2020-06-28,New Jersey,n/a,171182,14975
00000,2020-06-29,New Jersey,n/a,171272,14992
00000,2020-06-30,New Jersey,n/a,171667,15035
00000,2020-07-01,New Jersey,n/a,171928,15078
00000,2020-07-02,New Jersey,n/a,172356,15107
00000,2020-07-03,New Jersey,n/a,172742,15164
00000,2020-07-04,New Jersey,n/a,173033,15189
00000,2020-07-05,New Jersey,n/a,173402,15211
00000,2020-07-06,New Jersey,n/a,173611,15229
00000,2020-07-07,New Jersey,n/a,173878,15281
00000,2020-03-06,New Mexico,n/a,0,0
00000,2020-03-07,New Mexico,n/a,0,0
00000,2020-03-08,New Mexico,n/a,0,0
00000,2020-03-09,New Mexico,n/a,0,0
00000,2020-03-10,New Mexico,n/a,0,0
00000,2020-03-11,New Mexico,n/a,3,0
00000,2020-03-12,New Mexico,n/a,5,0
00000,2020-03-13,New Mexico,n/a,10,0
00000,2020-03-14,New Mexico,n/a,10,0
00000,2020-03-15,New Mexico,n/a,13,0
00000,2020-03-16,New Mexico,n/a,17,0
00000,2020-03-17,New Mexico,n/a,23,0
00000,2020-03-18,New Mexico,n/a,28,0
00000,2020-03-19,New Mexico,n/a,35,0
00000,2020-03-20,New Mexico,n/a,43,0
00000,2020-03-21,New Mexico,n/a,57,0
00000,2020-03-22,New Mexico,n/a,57,0
00000,2020-03-23,New Mexico,n/a,65,0
00000,2020-03-24,New Mexico,n/a,83,0
00000,2020-03-25,New Mexico,n/a,100,1
00000,2020-03-26,New Mexico,n/a,112,1
00000,2020-03-27,New Mexico,n/a,136,1
00000,2020-03-28,New Mexico,n/a,191,1
00000,2020-03-29,New Mexico,n/a,237,2
00000,2020-03-30,New Mexico,n/a,237,2
00000,2020-03-31,New Mexico,n/a,281,4
00000,2020-04-01,New Mexico,n/a,315,5
00000,2020-04-02,New Mexico,n/a,363,6
00000,2020-04-03,New Mexico,n/a,403,7
00000,2020-04-04,New Mexico,n/a,495,10
00000,2020-04-05,New Mexico,n/a,543,11
00000,2020-04-06,New Mexico,n/a,624,12
00000,2020-04-07,New Mexico,n/a,686,12
00000,2020-04-08,New Mexico,n/a,794,13
00000,2020-04-09,New Mexico,n/a,865,16
00000,2020-04-10,New Mexico,n/a,1091,19
00000,2020-04-11,New Mexico,n/a,1091,19
00000,2020-04-12,New Mexico,n/a,1174,20
00000,2020-04-13,New Mexico,n/a,1245,26
00000,2020-04-14,New Mexico,n/a,1345,31
00000,2020-04-15,New Mexico,n/a,1407,36
00000,2020-04-16,New Mexico,n/a,1484,36
00000,2020-04-17,New Mexico,n/a,1597,44
00000,2020-04-18,New Mexico,n/a,1711,51
00000,2020-04-19,New Mexico,n/a,1798,53
00000,2020-04-20,New Mexico,n/a,1845,55
00000,2020-04-21,New Mexico,n/a,1971,58
00000,2020-04-22,New Mexico,n/a,2072,65
00000,2020-04-23,New Mexico,n/a,2210,71
00000,2020-04-24,New Mexico,n/a,2379,78
00000,2020-04-25,New Mexico,n/a,2521,84
00000,2020-04-26,New Mexico,n/a,2660,93
00000,2020-04-27,New Mexico,n/a,2726,99
00000,2020-04-28,New Mexico,n/a,2823,104
00000,2020-04-29,New Mexico,n/a,2974,110
00000,2020-04-30,New Mexico,n/a,3213,112
00000,2020-05-01,New Mexico,n/a,3411,123
00000,2020-05-02,New Mexico,n/a,3513,131
00000,2020-05-03,New Mexico,n/a,3732,139
00000,2020-05-04,New Mexico,n/a,3850,151
00000,2020-05-05,New Mexico,n/a,4031,156
00000,2020-05-06,New Mexico,n/a,4138,162
00000,2020-05-07,New Mexico,n/a,4291,169
00000,2020-05-08,New Mexico,n/a,4493,172
00000,2020-05-09,New Mexico,n/a,4673,181
00000,2020-05-10,New Mexico,n/a,4778,191
00000,2020-05-11,New Mexico,n/a,4863,200
00000,2020-05-12,New Mexico,n/a,5069,208
00000,2020-05-13,New Mexico,n/a,5212,219
00000,2020-05-14,New Mexico,n/a,5364,231
00000,2020-05-15,New Mexico,n/a,5503,242
00000,2020-05-16,New Mexico,n/a,5662,253
00000,2020-05-17,New Mexico,n/a,5857,259
00000,2020-05-18,New Mexico,n/a,5938,265
00000,2020-05-19,New Mexico,n/a,6096,270
00000,2020-05-20,New Mexico,n/a,6192,276
00000,2020-05-21,New Mexico,n/a,6317,283
00000,2020-05-22,New Mexico,n/a,6472,294
00000,2020-05-23,New Mexico,n/a,6625,302
00000,2020-05-24,New Mexico,n/a,6795,308
00000,2020-05-25,New Mexico,n/a,6943,317
00000,2020-05-26,New Mexico,n/a,7026,320
00000,2020-05-27,New Mexico,n/a,7130,325
00000,2020-05-28,New Mexico,n/a,7252,329
00000,2020-05-29,New Mexico,n/a,7364,335
00000,2020-05-30,New Mexico,n/a,7493,344
00000,2020-05-31,New Mexico,n/a,7624,351
00000,2020-06-01,New Mexico,n/a,7689,356
00000,2020-06-02,New Mexico,n/a,7800,362
00000,2020-06-03,New Mexico,n/a,8024,367
00000,2020-06-04,New Mexico,n/a,8140,375
00000,2020-06-05,New Mexico,n/a,8353,383
00000,2020-06-06,New Mexico,n/a,8672,387
00000,2020-06-07,New Mexico,n/a,8800,392
00000,2020-06-08,New Mexico,n/a,8940,396
00000,2020-06-09,New Mexico,n/a,9062,400
00000,2020-06-10,New Mexico,n/a,9105,404
00000,2020-06-11,New Mexico,n/a,9250,410
00000,2020-06-12,New Mexico,n/a,9526,426
00000,2020-06-13,New Mexico,n/a,9526,426
00000,2020-06-14,New Mexico,n/a,9621,431
00000,2020-06-15,New Mexico,n/a,9723,435
00000,2020-06-16,New Mexico,n/a,9845,440
00000,2020-06-17,New Mexico,n/a,9933,447
00000,2020-06-18,New Mexico,n/a,10065,452
00000,2020-06-19,New Mexico,n/a,10153,456
00000,2020-06-20,New Mexico,n/a,10260,464
00000,2020-06-21,New Mexico,n/a,10565,469
00000,2020-06-22,New Mexico,n/a,10565,469
00000,2020-06-23,New Mexico,n/a,10694,469
00000,2020-06-24,New Mexico,n/a,10838,476
00000,2020-06-25,New Mexico,n/a,10990,480
00000,2020-06-26,New Mexico,n/a,11192,485
00000,2020-06-27,New Mexico,n/a,11408,489
00000,2020-06-28,New Mexico,n/a,11619,491
00000,2020-06-29,New Mexico,n/a,11809,492
00000,2020-06-30,New Mexico,n/a,11982,493
00000,2020-07-01,New Mexico,n/a,12147,497
00000,2020-07-02,New Mexico,n/a,12276,500
00000,2020-07-03,New Mexico,n/a,12520,503
00000,2020-07-04,New Mexico,n/a,12776,511
00000,2020-07-05,New Mexico,n/a,13063,513
00000,2020-07-06,New Mexico,n/a,13256,513
00000,2020-07-07,New Mexico,n/a,13507,515
00000,2020-03-04,North Carolina,n/a,1,0
00000,2020-03-05,North Carolina,n/a,1,0
00000,2020-03-06,North Carolina,n/a,2,0
00000,2020-03-07,North Carolina,n/a,2,0
00000,2020-03-08,North Carolina,n/a,2,0
00000,2020-03-09,North Carolina,n/a,2,0
00000,2020-03-10,North Carolina,n/a,7,0
00000,2020-03-11,North Carolina,n/a,7,0
00000,2020-03-12,North Carolina,n/a,12,0
00000,2020-03-13,North Carolina,n/a,15,0
00000,2020-03-14,North Carolina,n/a,23,0
00000,2020-03-15,North Carolina,n/a,32,0
00000,2020-03-16,North Carolina,n/a,33,0
00000,2020-03-17,North Carolina,n/a,40,0
00000,2020-03-18,North Carolina,n/a,63,0
00000,2020-03-19,North Carolina,n/a,97,0
00000,2020-03-20,North Carolina,n/a,137,0
00000,2020-03-21,North Carolina,n/a,184,0
00000,2020-03-22,North Carolina,n/a,255,0
00000,2020-03-23,North Carolina,n/a,297,0
00000,2020-03-24,North Carolina,n/a,398,0
00000,2020-03-25,North Carolina,n/a,504,1
00000,2020-03-26,North Carolina,n/a,636,2
00000,2020-03-27,North Carolina,n/a,763,3
00000,2020-03-28,North Carolina,n/a,935,4
00000,2020-03-29,North Carolina,n/a,1040,4
00000,2020-03-30,North Carolina,n/a,1307,6
00000,2020-03-31,North Carolina,n/a,1498,8
00000,2020-04-01,North Carolina,n/a,1584,10
00000,2020-04-02,North Carolina,n/a,1857,16
00000,2020-04-03,North Carolina,n/a,2093,19
00000,2020-04-04,North Carolina,n/a,2402,24
00000,2020-04-05,North Carolina,n/a,2585,31
00000,2020-04-06,North Carolina,n/a,2870,33
00000,2020-04-07,North Carolina,n/a,3221,46
00000,2020-04-08,North Carolina,n/a,3426,53
00000,2020-04-09,North Carolina,n/a,3651,65
00000,2020-04-10,North Carolina,n/a,3908,74
00000,2020-04-11,North Carolina,n/a,4312,80
00000,2020-04-12,North Carolina,n/a,4520,81
00000,2020-04-13,North Carolina,n/a,4816,86
00000,2020-04-14,North Carolina,n/a,5024,108
00000,2020-04-15,North Carolina,n/a,5123,117
00000,2020-04-16,North Carolina,n/a,5465,131
00000,2020-04-17,North Carolina,n/a,5859,152
00000,2020-04-18,North Carolina,n/a,6140,164
00000,2020-04-19,North Carolina,n/a,6493,172
00000,2020-04-20,North Carolina,n/a,6764,179
00000,2020-04-21,North Carolina,n/a,6951,213
00000,2020-04-22,North Carolina,n/a,7220,242
00000,2020-04-23,North Carolina,n/a,7608,253
00000,2020-04-24,North Carolina,n/a,8052,269
00000,2020-04-25,North Carolina,n/a,8623,289
00000,2020-04-26,North Carolina,n/a,8830,299
00000,2020-04-27,North Carolina,n/a,9142,306
00000,2020-04-28,North Carolina,n/a,9568,342
00000,2020-04-29,North Carolina,n/a,9948,354
00000,2020-04-30,North Carolina,n/a,10509,378
00000,2020-05-01,North Carolina,n/a,10923,399
00000,2020-05-02,North Carolina,n/a,11509,420
00000,2020-05-03,North Carolina,n/a,11664,422
00000,2020-05-04,North Carolina,n/a,11848,430
00000,2020-05-05,North Carolina,n/a,12256,452
00000,2020-05-06,North Carolina,n/a,12758,477
00000,2020-05-07,North Carolina,n/a,13397,507
00000,2020-05-08,North Carolina,n/a,13868,527
00000,2020-05-09,North Carolina,n/a,14360,544
00000,2020-05-10,North Carolina,n/a,14764,547
00000,2020-05-11,North Carolina,n/a,15045,550
